🕘️更新时间,#genre#
CCTV-17,http://60.4.29.183:8077/rtp/239.253.93.150:6318
CCTV-17,http://144.255.16.170:6688/udp/239.21.1.186:5002
CCTV-17,http://106.116.127.35:4022/rtp/239.254.201.120:8144
CCTV-17,http://211.158.35.157:8888/udp/225.0.4.179:7980
CETV-1,http://60.4.29.183:8077/rtp/239.253.92.211:6069
CETV-1,http://171.8.169.205:8800/rtp/239.16.20.78:10780
CETV-1,http://115.171.216.58:4000/udp/225.1.8.32:8152
CETV-1,http://183.236.43.98:4013/udp/239.77.1.222:5146
CETV-1,http://220.176.218.24:9000/udp/239.252.220.198:5140
CETV-2,https://iptv.catvod.com/live.php?id=CETV2
CETV-2,https://iptv.catvod.com/live.php?id=CETV2&line=1
CETV-2,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226537/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E7AxXs4eTU2oiWrhopr9sHw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNxsM0Bor098BJglrhfEQTl%2CEND
CETV-2,http://ott.mobaibox.com/PLTV/-/224/3221227607/index.m3u8
CETV-2,http://ott.mobaibox.com/PLTV/-/224/3221225850/index.m3u8
CETV-3,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226577/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EhE2Z89HKgsQOlN9opVn1iw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNN03yUnk4zBVk1bynPPL3hZ%2CEND
CETV-3,http://bak.dou.ddns-ip.net/api.php?n=tttt&id=qsiHIB&tk=VQMEmbls8KcZ
CETV-3,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001309/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CETV-3,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001309/index.m3u8
CETV-3,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226722/1.m3u8
CETV-4,http://112.192.73.17:8484/rtp/239.0.0.98:5140
CETV-4,http://60.4.29.183:8077/rtp/239.253.92.200:6137
CETV-4,http://112.192.72.43:8484/rtp/239.0.0.98:5140
CETV-4,http://123.235.210.222:4004/udp/239.253.254.116:8000
CETV-4,http://124.114.102.12:6789/rtp/239.111.205.15:5140

💰央视付费频道,#genre#
文化精品,http://38.75.136.137:98/gslb/dsdqpub/ysjp.m3u8?auth=testpub
文化精品,http://60.4.29.183:8077/rtp/239.253.93.175:6439
文化精品,http://106.116.127.35:4022/rtp/239.254.201.229:7260
文化精品,http://113.65.124.202:9527/udp/239.253.43.13:5146
文化精品,http://171.119.206.205:6000/rtp/226.0.2.219:9664
央视台球,http://183.236.43.98:4013/udp/239.253.43.11:5146
央视台球,http://36.49.50.173:8800/rtp/239.37.0.163:5540
央视台球,http://60.4.29.183:8077/rtp/239.253.93.231:6409
央视台球,http://171.119.206.205:6000/rtp/226.0.2.216:9640
央视台球,http://113.65.124.202:9527/udp/239.253.43.11:5146
风云音乐,http://38.75.136.137:98/gslb/dsdqpub/fyyy.m3u8?auth=testpub
风云音乐,http://183.236.43.98:4013/udp/239.253.43.6:5146
风云音乐,http://60.4.29.183:8077/rtp/239.253.93.253:6431
风云音乐,http://106.116.127.35:4022/rtp/239.254.201.221:7259
风云音乐,https://hls-gateway.vpstv.net/streams/708858.m3u8
第一剧场,http://38.75.136.137:98/gslb/dsdqpub/dyjc.m3u8?auth=testpub
第一剧场,http://60.4.29.183:8077/rtp/239.253.93.138:6428
第一剧场,http://home.yulei.online:9999/rtp/226.0.2.221:9680
第一剧场,http://58.35.95.16:9898/rtp/233.18.204.184:5140
第一剧场,http://w.yao87.com:4022/rtp/239.76.254.49:9000
风云剧场,http://38.75.136.137:98/gslb/dsdqpub/fyjc.m3u8?auth=testpub
风云剧场,http://60.4.29.183:8077/rtp/239.253.93.251:6429
风云剧场,http://183.184.146.232:8003/rtp/226.0.2.227:9728
风云剧场,http://183.236.43.98:4013/udp/239.253.43.16:5146
风云剧场,http://106.116.127.35:4022/rtp/239.254.201.219:7257
怀旧剧场,http://38.75.136.137:98/gslb/dsdqpub/hjjc.m3u8?auth=testpub
怀旧剧场,http://yp.qqqtv.top/1/api.php?id=CCTV-%E6%80%80%E6%97%A7%E5%89%A7%E5%9C%BA&auth=666858
怀旧剧场,http://60.4.29.183:8077/rtp/239.253.93.252:6430
怀旧剧场,http://220.176.218.24:9000/udp/239.252.219.90:5140
怀旧剧场,http://183.236.43.98:4013/udp/239.253.43.5:5146
女性时尚,http://38.75.136.137:98/gslb/dsdqpub/nxss.m3u8?auth=testpub
女性时尚,http://60.4.29.183:8077/rtp/239.253.92.144:6114
女性时尚,http://183.236.43.98:4013/udp/239.253.43.8:5146
女性时尚,http://113.65.124.202:9527/udp/239.253.43.8:5146
女性时尚,http://iptv.666230.xyz/iptv/jsyd.php/G_NVXINGSS-CQ
高尔夫网球,http://38.75.136.137:98/gslb/dsdqpub/gefwq.m3u8?auth=testpub
高尔夫网球,http://220.176.218.24:9000/udp/239.252.219.95:5140
高尔夫网球,https://hls-gateway.vpstv.net/streams/708857.m3u8
高尔夫网球,http://iptv.666230.xyz/iptv/jsyd.php/G_CCTV-GOLF-CQ
高尔夫网球,http://www.qfly9236.cn:8888/rtp/239.253.92.117:8062
风云足球,http://38.75.136.137:98/gslb/dsdqpub/fyzq.m3u8?auth=testpub
风云足球,http://183.184.50.206:9003/hls/42/index.m3u8
风云足球,http://home.yulei.online:9999/rtp/226.0.2.225:9712
风云足球,http://171.119.206.205:6000/rtp/226.0.2.225:9712
风云足球,https://epg.pw/stream/ac8062ec9484078061d3bef507c15a423ac57ae4144e3fcc4b0a198dd420f911.m3u8
电视指南,http://38.75.136.137:98/gslb/dsdqpub/dszn.m3u8?auth=testpub
电视指南,http://iptv.666230.xyz/iptv/jsyd.php/G_DIANSHIZN-CQ
世界地理,http://38.75.136.137:98/gslb/dsdqpub/sjdl.m3u8?auth=testpub
世界地理,http://home.yulei.online:9999/rtp/226.0.2.222:9688
世界地理,http://220.176.218.24:9000/udp/239.252.219.93:5140
世界地理,http://113.65.124.202:9527/udp/239.253.43.7:5146
世界地理,http://www.qfly9236.cn:8888/rtp/239.253.92.113:8066
兵器科技,http://38.75.136.137:98/gslb/dsdqpub/gfjs.m3u8?auth=testpub
兵器科技,http://220.176.218.24:9000/udp/239.252.219.98:5140
兵器科技,http://171.119.206.205:6000/rtp/226.0.2.223:9696
兵器科技,https://hls-gateway.vpstv.net/streams/708856.m3u8
兵器科技,http://iptv.666230.xyz/iptv/jsyd.php/G_BINGQIKJ-CQ

☘️湖北频道,#genre#
湖北综合,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072216f7da/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNLx3R3LdIBdA5q61lut1LwZcw4SC2tJubc%2Bq5t%2F61jvWCtjrJL0x%2BHncPgdmcbBW9I
湖北综合,https://stream1.freetv.fun/hu-bei-zong-he-9.m3u8
湖北综合,https://stream1.freetv.fun/hu-bei-zong-he-6.ctv
湖北综合,https://stream1.freetv.fun/hu-bei-zong-he-8.m3u8
湖北综合,https://stream1.freetv.fun/hu-bei-zong-he-11.ctv
湖北经视,https://stream1.freetv.fun/hu-bei-jing-shi-13.m3u8
湖北经视,https://stream1.freetv.fun/hu-bei-jing-shi-23.m3u8
湖北经视,https://stream1.freetv.fun/hu-bei-jing-shi-10.m3u8
湖北经视,https://stream1.freetv.fun/hu-bei-jing-shi-19.m3u8
湖北经视,https://stream1.freetv.fun/hu-bei-jing-shi-3.m3u8
湖北生活,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072c62e405/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNKJPodw5BcDirSOw7egztI5bUvJjqPzSNAhrA37GrbRBIAjGQpzP0QmgsmuHnQyd2c
湖北生活,https://stream1.freetv.fun/hu-bei-sheng-huo-11.m3u8
湖北生活,https://stream1.freetv.fun/hu-bei-sheng-huo-12.m3u8
湖北生活,https://t.freetv.fun/live/hu-bei-sheng-huo.m3u8
湖北生活,https://stream1.freetv.fun/hu-bei-sheng-huo-5.m3u8
湖北教育,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072a6cbbf6/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNKTFQuOKNd5i0HMa3ydMWIQ6kJ2fBJGJ77BLTXK72CqUYQsX3ZguYt0954s9hfZTfc
湖北教育,https://stream1.freetv.fun/hu-bei-jiao-yu-2.m3u8
湖北教育,https://t.freetv.fun/live/hu-bei-jiao-yu.m3u8
湖北教育,https://stream1.freetv.fun/hu-bei-jiao-yu-10.ctv
湖北教育,https://stream1.freetv.fun/hu-bei-jiao-yu-14.m3u8
湖北影视,https://stream1.freetv.fun/hu-bei-ying-shi-15.m3u8
湖北影视,https://stream1.freetv.fun/hu-bei-ying-shi-14.m3u8
湖北影视,https://stream1.freetv.fun/hu-bei-ying-shi-5.m3u8
湖北影视,https://stream1.freetv.fun/hu-bei-ying-shi-13.m3u8
湖北影视,https://stream1.freetv.fun/hu-bei-ying-shi-6.m3u8
湖北公共,https://stream1.freetv.fun/hu-bei-gong-gong-13.m3u8
湖北公共,https://stream1.freetv.fun/hu-bei-gong-gong-2.m3u8
湖北公共,https://stream1.freetv.fun/hu-bei-gong-gong-12.m3u8
湖北公共,https://stream1.freetv.fun/hu-bei-gong-gong-xin-wen-4.m3u8
湖北公共,https://stream1.freetv.fun/hu-bei-gong-gong-4.m3u8
湖北垄上,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072463c333/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNL%2Be1h4FfA5QqwJ7IPOz3p2qIS7djSxm17Htd%2FckZkm%2FVqsKHEJFJt26ju9iibzMEo
湖北垄上,https://stream1.freetv.fun/hu-bei-long-shang-13.m3u8
湖北垄上,https://stream1.freetv.fun/hu-bei-long-shang-7.m3u8
湖北垄上,https://t.freetv.fun/live/hu-bei-long-shang.m3u8
湖北垄上,https://stream1.freetv.fun/hu-bei-long-shang-18.m3u8
武汉一台新闻综合,https://ls.qingting.fm/live/20198/64k.m3u8
武汉一台新闻综合,https://stream1.freetv.fun/wu-yi-1xin-wen-zong-he-1.m3u8
武汉一台新闻综合,https://stream1.freetv.fun/wu-yi-xin-wen-zong-he-7.m3u8
武汉一台新闻综合,https://stream1.freetv.fun/wu-yi-xin-wen-zong-he-1.m3u8
武汉一台新闻综合,https://stream1.freetv.fun/wu-yi-yi-tai-xin-wen-zong-he-5.ctv
武汉二台电视剧,https://stream1.freetv.fun/wu-yi-er-tai-dian-shi-ju-1.m3u8
武汉二台电视剧,https://stream1.freetv.fun/wu-yi-2dian-shi-ju-1.m3u8
武汉二台电视剧,https://stream1.freetv.fun/wu-yi-er-tai-dian-shi-ju-3.ctv
武汉四台经济,https://stream1.freetv.fun/wu-yi-jing-ji-1.m3u8
武汉教育,https://stream1.freetv.fun/wu-yi-jiao-yu-1.m3u8
武汉教育,https://stream1.freetv.fun/wu-yi-jiao-yu-4.m3u8
武汉教育,https://stream1.freetv.fun/wu-yi-jiao-yu-12.m3u8
武汉教育,https://stream1.freetv.fun/wu-yi-jiao-yu-7.m3u8
武汉教育,https://stream1.freetv.fun/wu-yi-jiao-yu-13.ctv
武汉文体,http://www.hiliu.myds.me:18088/rtp/239.69.1.147:10518
十堰新闻,https://stream1.freetv.fun/shi-yan-xin-wen-3.m3u8
十堰新闻,https://stream1.freetv.fun/shi-yan-xin-wen-2.m3u8
十堰新闻,https://stream1.freetv.fun/shi-yan-xin-wen-1.m3u8
十堰新闻,https://stream1.freetv.fun/shi-yan-xin-wen-4.m3u8
荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
荆门新闻综合,https://stream.jmtv.com.cn/xwzh/playlist.m3u8?_upt=3e28e7271664278691
荆门新闻综合,https://t.freetv.fun/live/jing-men-xin-wen-zong-he-5.m3u8
荆门新闻综合,https://t.freetv.fun/live/jing-men-xin-wen-zong-he.m3u8
荆门新闻综合,https://t.freetv.fun/live/jing-men-xin-wen-zong-he-4.m3u8

📡卫视频道,#genre#
广东卫视,http://114.238.59.184:4000/rtp/239.49.8.13:9422
广东卫视,http://106.116.127.35:4022/rtp/239.254.200.56:8048
广东卫视,http://115.171.216.58:4000/udp/225.1.8.49:8048
广东卫视,http://114.238.59.184:4000/rtp/239.49.8.143:6000
广东卫视,http://220.190.78.86:8888/udp/233.50.201.102:5140
香港卫视,https://stream1.freetv.fun/6130c4439e91813125415b749209467f8da4f3d09d09ac80d7848321fc5e709e.m3u8
香港卫视,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,https://stream1.freetv.fun/5a9a3800458fe049f7fbd8554f696e1aa07a0ca063b85ba022eb8222e1a3726f.m3u8
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8
香港卫视,https://stream1.freetv.fun/5335c88a9a7d8b74173b491f480d4f94e8d3bd596af54478106aa2399e6c7917.ctv
浙江卫视,http://60.4.29.183:8077/rtp/239.253.92.90:8020
浙江卫视,http://115.171.216.58:4000/udp/225.1.8.46:8036
浙江卫视,http://1.192.240.99:8188/rtp/239.16.20.71:10710
浙江卫视,http://211.158.35.157:8888/udp/225.0.4.81:7980
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
湖南卫视,http://106.87.49.42:8888/rtp/235.254.198.62:1524
湖南卫视,http://111.127.156.214:51234/rtp/239.29.0.90:5000
湖南卫视,http://113.251.74.76:8012/rtp/235.254.198.62:1524
湖南卫视,http://223.198.240.7:4000/rtp/239.253.64.114:5140
湖南卫视,http://1.192.240.99:8188/rtp/239.16.20.72:10720
北京卫视,http://60.4.29.183:8077/rtp/239.253.92.220:6229
北京卫视,http://115.171.216.84:4000/udp/225.1.8.120:8002
北京卫视,http://115.171.216.84:4000/rtp/225.1.8.128:8002
北京卫视,http://60.4.29.183:8077/rtp/239.253.92.87:8014
北京卫视,http://115.171.216.84:4000/rtp/225.1.8.21:8002
湖北卫视,http://60.4.29.183:8077/rtp/239.253.92.210:6567
湖北卫视,http://171.8.169.205:8800/rtp/239.16.20.87:10870
湖北卫视,http://114.238.59.184:4000/rtp/239.49.8.8:9632
湖北卫视,http://220.190.78.86:8888/udp/233.50.201.114:5140
湖北卫视,http://114.238.59.184:4000/rtp/239.49.8.147:6000
黑龙江卫视,http://113.251.74.76:8012/rtp/235.254.198.70:1556
黑龙江卫视,http://106.87.49.42:8888/rtp/235.254.198.70:1556
黑龙江卫视,http://112.192.72.43:8484/rtp/239.0.0.57:5140
黑龙江卫视,http://211.158.35.157:8888/udp/225.0.4.201:7980
黑龙江卫视,http://60.4.29.183:8077/rtp/239.253.92.85:8016
安徽卫视,http://60.4.29.183:8077/rtp/239.253.92.209:6566
安徽卫视,http://1.192.240.99:8188/rtp/239.16.20.75:10750
安徽卫视,http://114.238.59.184:4000/rtp/239.49.8.204:6000
安徽卫视,http://220.176.218.24:9000/udp/239.252.220.83:5140
安徽卫视,http://171.8.169.205:8800/rtp/239.16.20.75:10750
重庆卫视,http://60.4.29.183:8077/rtp/239.253.92.10:6053
重庆卫视,http://111.127.156.214:51234/rtp/239.29.0.99:5000
重庆卫视,http://171.8.84.159:8800/rtp/239.16.20.79:10790
重庆卫视,http://220.176.218.24:9000/udp/239.252.220.94:5140
重庆卫视,http://123.118.50.8:8686/rtp/239.3.1.122:8160
东方卫视,http://183.236.43.98:4013/udp/239.77.1.218:5146
东方卫视,http://171.8.169.205:8800/rtp/239.16.20.73:10730
东方卫视,http://220.176.218.24:9000/udp/239.252.219.229:5140
东方卫视,http://114.238.59.184:4000/rtp/239.49.8.140:6000
东方卫视,http://114.226.212.175:8787/rtp/239.49.8.17:9606
东南卫视,http://111.127.156.214:51234/rtp/239.29.0.103:5000
东南卫视,http://1.192.240.99:8188/rtp/239.16.20.82:10820
东南卫视,http://220.176.218.24:9000/udp/239.252.220.82:5140
东南卫视,http://60.4.29.183:8077/rtp/239.253.92.201:6146
东南卫视,http://171.119.206.205:6000/rtp/226.0.2.188:9416
甘肃卫视,http://123.235.210.222:4000/udp/239.253.254.74:8000
甘肃卫视,http://1.192.240.99:8188/rtp/239.16.20.102:11020
甘肃卫视,http://112.192.73.17:8484/rtp/239.0.0.192:5140
甘肃卫视,http://111.127.156.214:51234/rtp/239.29.1.124:5000
甘肃卫视,http://171.8.169.205:8800/rtp/239.16.20.102:11020
广西卫视,http://183.184.50.206:9003/hls/27/index.m3u8
广西卫视,http://183.185.151.125:9003/hls/27/index.m3u8
广西卫视,http://60.4.29.183:8077/rtp/239.253.92.76:8043
广西卫视,http://1.192.240.99:8188/rtp/239.16.20.84:10840
广西卫视,http://112.192.72.43:8484/rtp/239.0.0.185:5140
贵州卫视,http://113.251.74.76:8012/rtp/235.254.198.185:7980
贵州卫视,http://60.4.29.183:8077/rtp/239.253.92.105:6055
贵州卫视,http://106.87.49.42:8888/rtp/235.254.198.185:7980
贵州卫视,http://211.158.35.157:8888/udp/225.0.4.175:7980
贵州卫视,http://115.171.216.84:4000/udp/225.1.8.77:8076
海南卫视,http://223.198.240.7:4000/rtp/239.253.64.253:5140
海南卫视,http://220.176.218.24:9000/udp/239.252.219.178:5140
海南卫视,http://123.179.60.131:4022/rtp/239.29.1.126:5000
海南卫视,http://60.4.29.183:8077/rtp/239.253.93.155:6323
海南卫视,http://111.127.156.214:51234/rtp/239.29.1.126:5000
河北卫视,http://115.171.216.58:4000/udp/225.1.8.76:8002
河北卫视,http://60.4.29.183:8077/rtp/239.253.92.154:6011
河北卫视,http://211.158.35.157:8888/udp/225.0.4.174:7980
河北卫视,http://1.192.240.99:8188/rtp/239.16.20.88:10880
河北卫视,http://124.114.102.12:6789/rtp/239.112.205.200:5140
河南卫视,http://112.192.72.43:8484/rtp/239.0.0.182:5140
河南卫视,http://112.109.206.44:9999/rtp/239.255.40.9:8208
河南卫视,http://171.8.84.159:8800/rtp/239.16.20.21:10210
河南卫视,http://112.192.73.17:8484/rtp/239.0.0.182:5140
河南卫视,http://60.4.29.183:8077/rtp/239.253.92.137:6144
吉林卫视,http://144.255.16.170:6688/udp/239.21.2.49:5002
吉林卫视,http://223.198.240.7:4000/rtp/239.253.64.57:5140
吉林卫视,http://171.8.169.205:8800/rtp/239.16.20.94:10940
吉林卫视,http://220.176.218.24:9000/udp/239.252.220.188:5140
吉林卫视,http://111.127.156.214:51234/rtp/239.29.1.125:5000
江苏卫视,http://115.171.216.58:4000/udp/225.1.8.44:8028
江苏卫视,http://114.238.59.184:4000/rtp/239.49.8.138:6000
江苏卫视,http://60.4.29.183:8077/rtp/239.253.92.88:8018
江苏卫视,http://144.255.16.170:6688/udp/239.21.1.89:5002
江苏卫视,http://171.8.169.205:8800/rtp/239.16.20.74:10740
江西卫视,http://220.176.218.24:9000/udp/239.252.220.63:5140
江西卫视,http://183.236.43.98:4013/udp/239.77.1.219:5146
江西卫视,http://60.4.29.183:8077/rtp/239.253.92.19:6145
江西卫视,http://114.238.59.184:4000/rtp/239.49.8.185:6000
江西卫视,http://115.171.216.58:4000/udp/225.1.8.171:8166
辽宁卫视,http://223.198.240.7:4000/rtp/239.253.64.150:5140
辽宁卫视,http://183.236.43.98:4013/udp/239.77.1.103:5146
辽宁卫视,http://144.255.16.170:6688/udp/239.21.1.164:5002
辽宁卫视,http://124.114.102.12:6789/rtp/239.112.205.73:5140
辽宁卫视,http://114.226.212.177:8787/rtp/239.49.8.48:8000
内蒙古卫视,https://iptv.catvod.com/live.php?id=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86&line=3
内蒙古卫视,https://iptv.catvod.com/live.php?id=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86&line=2
内蒙古卫视,https://iptv.catvod.com/live.php?id=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86&line=1
内蒙古卫视,http://43.156.8.127:5050/ysp?id=2025561203&pid=600190401&q=fhd
内蒙古卫视,http://1.31.14.70:54321/hls/55/index.m3u8
宁夏卫视,http://43.156.8.127:5050/ysp?id=2025608503&pid=600190737&q=fhd
宁夏卫视,http://38.75.136.137:98/gslb/dsdqpub/nxws.m3u8?auth=testpub
宁夏卫视,http://183.184.50.206:9003/hls/39/index.m3u8
宁夏卫视,http://183.185.151.125:9003/hls/39/index.m3u8
宁夏卫视,http://fuxin.yunjifei.top:999/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0
青海卫视,https://iptv.catvod.com/live.php?id=%E9%9D%92%E6%B5%B7%E5%8D%AB%E8%A7%86%E5%8F%B0
青海卫视,http://43.156.8.127:5050/ysp?id=2025559103&pid=600190406&q=fhd
青海卫视,http://38.75.136.137:98/gslb/dsdqpub/qhws.m3u8?auth=testpub
青海卫视,http://112.109.206.44:9999/rtp/239.255.40.15:8208
青海卫视,http://36.49.50.173:8800/rtp/239.37.0.104:5540
山东卫视,http://115.171.216.58:4000/udp/225.1.8.50:8052
山东卫视,http://114.238.59.184:4000/rtp/239.49.8.146:6000
山东卫视,http://1.192.240.99:8188/rtp/239.16.20.80:10800
山东卫视,http://144.255.16.170:6688/udp/239.21.1.87:5002
